"Bilateral Remittance Estimates for 2012 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (May 2013 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Gibraltar","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mayotte","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","Netherlands Antilles","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Total"
"St. Lucia","0.0","0.0","0.0","","","0.0","0.098041795194149","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.892225444316864","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0245446749031544","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0462821610271931","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0280906669795513","0.0867573395371437","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.435891658067703","","","0.0","0.0","0.1512261480093","0.0","","0.0","","0.0168408043682575","","0.0","0.0","0.0","0.333174198865891","0.0","0.0","0.0","0.0","0.0","0.037469457834959","0.0","0.0","0.0","0.0","","0.0","0.0159754995256662","0.166322931647301","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0132982935756445","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0558297522366047","","","0.0","0.0","0.0","0.134599789977074","","0.0","0.0","0.0","","0.0232934076339006","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0283223502337933","0.0","0.0991954058408737","0.0","0.000448998325737193","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.124572493135929","0.0","0.0","","","","0.0","0.0","","3.79744839668274","2.0858108997345","0.0","","0.0","0.00839254353195429","0.0","","","0.0","0.0","","8.704055111185886"
"St. Vincent and the Grenadines","0.0","0.0","0.0","","","0.0","0.031140910461545","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.38921320438385","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0461328998208046","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.399156540632248","","0.0","0.0","0.0","0.48807018995285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.019475543871522","0.00128930236678571","0.0","","0.0025541577488184","0.0","0.261156260967255","0.0","0.00961446203291416","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0204381719231606","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.00808947999030352","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.159200727939606","0.0","0.0","0.0","0.0","0.0","0.0","0.00786231271922588","0.0","0.0","0.0","","0.0","0.0","0.713302731513977","0.0","0.0040584048256278","","","","0.0","0.0","","1.32105350494385","1.08037579059601","0.0","","0.0","0.0","0.0","","","0.00393371097743511","0.0","","4.966118307667789"
"Sudan","0.0","0.0","0.509658813476563","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","3.07315230369568","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.121388472616673","0.0","0.0","0.0","54.0529022216797","0.0","","","0.0","58.5362167358398","","0.0","0.0","1.63981354236603","","","0.0","0.0","1.54743278026581","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.0738592147827","0.0","0.0","0.0837216377258301","0.0","","0.0","0.0","0.0","0.0","1.86388695240021","0.0","0.244034230709076","","","0.0","","","0.0","0.0","0.0","1.86702954769135","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.485289484262466","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.970161914825439","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.196442812681198","418.177001953125","","0.0","0.191017866134644","0.634059965610504","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.783523142337799","0.384096384048462","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.13591849803925","0.0","0.0","0.0","","0.0","0.0","0.0","0.868046641349792","0.0","","","","0.541451096534729","0.0","","0.990768611431122","0.755205452442169","0.0","","0.0","0.0","0.0","","","3.20789575576782","0.0","","564.9339760318398"
"Suriname","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","21.1463375091553","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","23.9195976257324","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","34.8061599731445","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","6.41601133346558","0.75055193901062","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","18.0002574920654","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.652098953723907","0.0","","0.0","0.0","0.0","","","0.0","0.0","","105.6910148262977"
"Swaziland","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","1.63118743896484","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","11.5024433135986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","13.133630752563441"
"Sweden","2.73567271232605","0.506698429584503","3.51964068412781","","","0.000267591996816918","0.00514871114864945","2.02163815498352","1.7503525018692","","11.2781934738159","35.1189765930176","0.795063436031342","","","17.9339065551758","0.103299982845783","0.533844709396362","36.367790222168","0.00999251008033752","0.0235629472881556","","0.00499148853123188","5.2428822517395","79.6704940795898","0.0666042119264603","18.2978916168213","","5.75592422485352","0.0124072059988976","0.219677969813347","0.336819469928741","0.162189438939095","","0.421719372272491","","","","","0.157964140176773","124.147132873535","20.8905467987061","","","","1.23744428157806","0.289454817771912","12.9272718429565","","0.400666564702988","32.0773811340332","228.802200317383","0.236539378762245","0.0221115425229073","1.37988722324371","3.59168672561646","18.0206241607666","8.89105224609375","","","36.7759323120117","14.952880859375","","0.0478013195097446","491.660736083984","84.2248458862305","","","5.95027351379395","0.47289451956749","185.379409790039","0.400517225265503","","5.97157192230225","","0.0418798550963402","","4.62307119369507","0.0699223875999451","0.0749505534768105","0.125536814332008","0.254240989685059","1.44895589351654","0.362554162740707","71.5259017944336","3.78988337516785","105.07105255127","7.69638681411743","63.0448570251465","31.7431964874268","1.66234755516052","","2.88486456871033","16.6837902069092","0.560996472835541","10.7519311904907","9.93677139282227","0.0311537142843008","6.06920909881592","","","56.3309364318848","","","0.718361735343933","0.162509173154831","10.486590385437","282.240814208984","0.0612460561096668","1.84174501895905","","","6.85303783416748","4.7861852645874","0.0","3.26598596572876","","0.0118651557713747","1.07372331619263","0.0253685712814331","0.0844515785574913","0.0362771861255169","","","0.312260180711746","","3.0886607170105","","0.780924439430237","","0.798263192176819","0.0","15.1403207778931","0.0543043129146099","","0.0827219560742378","1.73706388473511","11.0651559829712","","","1.32235252857208","0.946166396141052","0.0206960327923298","30.7763481140137","","194.880722045898","0.0476443469524384","16.0823860168457","","0.868516087532043","0.0048387129791081","0.338655889034271","16.7020359039307","46.1670074462891","138.09001159668","5.46041107177734","","","22.2150077819824","6.82683563232422","0.307907670736313","0.0309178549796343","","0.00296959956176579","1.5845627784729","1.20391249656677","0.0","0.137149035930634","0.364961057901382","","13.4968919754028","3.82141518592834","0.00199095020070672","","2.32363772392273","49.7111968994141","27.1208629608154","0.00326510681770742","0.0269940551370382","0.014138076454401","1.83641374111176","0.000476736749988049","0.00701745320111513","0.0","23.6876850128174","50.9800033569336","1.09411334991455","0.564694404602051","132.657363891602","","0.626247048377991","0.0465997420251369","0.0793398097157478","12.857006072998","9.06633377075195","","","","8.8822774887085","3.90940690040588","","35.4153594970703","30.382043838501","0.837871670722961","","0.0","0.161302700638771","64.9036636352539","","","0.390139937400818","0.156441122293472","","3200.7409156639187"
"Switzerland","0.809049010276794","1.37618267536163","11.2327966690063","","","0.00220415228977799","0.014731184579432","3.69256377220154","0.991553068161011","","14.4406719207764","304.69189453125","0.233692154288292","","","4.48507356643677","0.0464212670922279","0.0756593644618988","272.315460205078","0.0255656056106091","0.192356437444687","","0.0250198282301426","2.61240077018738","73.3607559204102","0.0262081604450941","65.7044067382813","","3.96729278564453","0.0685766860842705","0.190485447645187","1.79401409626007","1.63306319713593","","1.63273465633392","","","","","0.0326414592564106","64.6748504638672","14.128565788269","","","","2.31396436691284","0.85734087228775","51.8641967773438","","0.197628453373909","69.982048034668","22.1630477905273","0.163319453597069","0.033635251224041","21.2037124633789","4.71194934844971","33.9824104309082","1.52045035362244","","","0.617600500583649","2.72840976715088","","0.170918360352516","11.4178333282471","1272.09130859375","","","0.394882589578629","0.488194406032562","807.408386230469","0.573850870132446","","3.74884915351868","","0.0415010675787926","","3.57831287384033","0.20597343146801","0.124487891793251","0.121819004416466","2.61513662338257","1.79420781135559","0.0","68.4116287231445","0.142041772603989","69.2235107421875","10.1620855331421","6.47455358505249","1.38015937805176","1.79627466201782","","2.99791646003723","562.216552734375","1.25993001461029","17.8237361907959","2.3574047088623","0.0145351085811853","7.66853046417236","","","9.83565711975098","","","0.250929743051529","0.348318487405777","1.53453350067139","53.181697845459","0.272578746080399","0.902633368968964","","","1.69360601902008","45.7855911254883","0.0","44.0237884521484","","0.0130650447681546","1.21543395519257","0.0743614360690117","0.289934277534485","0.0516154952347279","","","4.10255289077759","","6.37120199203491","","0.630066692829132","","1.93847835063934","0.0","27.5015144348145","0.200651422142982","","0.208750888705254","3.79133629798889","34.1065101623535","","","1.88324165344238","0.563256323337555","0.120059691369534","50.0823974609375","","8.38274097442627","0.0511829778552055","9.51147747039795","","1.15160012245178","0.0419893153011799","0.989555239677429","17.260627746582","57.410717010498","27.4729862213135","206.475952148438","","","11.2300214767456","3.84504127502441","1.29764723777771","0.0161554086953402","","0.0145638277754188","0.720644474029541","4.28772258758545","0.0","0.480910837650299","0.401460409164429","","13.9499158859253","18.4686374664307","0.00881429109722376","","7.23953199386597","530.167297363281","98.6101837158203","0.00623880233615637","0.0576532781124115","0.0262788813561201","1.09126424789429","0.00162828015163541","0.0230406057089567","17.8112049102783","0.0","4.66292476654053","0.270664364099503","0.341982424259186","62.9298934936523","","1.35332846641541","0.0180777460336685","0.065288133919239","23.945068359375","15.1327171325684","","","","1.56679439544678","2.45696878433228","","52.3587455749512","46.0395660400391","0.370865046977997","","0.185864314436913","0.592096924781799","46.7991638183594","","","0.383988231420517","0.105737663805485","","5502.579312803225"
"Syrian Arab Republic","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"Tajikistan","6.07977437973022","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","7.17385530471802","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","88.8275985717773","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","102.08122825622554"
"Tanzania","0.0","0.0","0.0","","","0.000876658654306084","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.340261161327362","0.0","","0.0","0.0","14.1610918045044","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","2.41724014282227","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","1.28307771682739","0.0","","","0.0","0.0","12.0146522521973","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.1176605224609","0.0","0.0","0.0","0.0","","0.0","2.19816899299622","0.0","0.0","0.0","0.0","117.523803710938","","","0.0","","","0.0","0.0","0.0","0.0","0.65496826171875","0.0","","","0.0","0.0","0.0","0.0","","1.15806210041046","0.0","0.0","0.0","0.0","","","1.13264560699463","","0.0","","0.0","","0.0","0.0","0.0","7.83808946609497","","1.65187692642212","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","3.10347032546997","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","23.3102378845215","0.0","","0.0","0.0","0.0","0.0","1.54809927940369","0.0","","0.0","0.0","0.0","","1.83650052547455","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0605689883232117","1.94397389888763","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","29.2314167022705","0.0","","5.06067514419556","6.33742666244507","0.0","","0.0","0.0","0.0","","","0.0","6.48848152160645","","310.4133262569672"
"Thailand","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","15.41672706604","0.0","0.0","","","12.56032371521","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","22.5106658935547","0.0","","0.0","","","","","0.0","2115.34204101563","0.0","","","","0.0","0.0","0.0","","0.0","0.0","5.42873334884644","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","39.5250053405762","","","0.0","0.0","25.8426170349121","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","108.919067382813","3.5314679145813","0.0","0.0","0.0","","0.0","3.54868721961975","0.0","92.0030746459961","0.0","0.0","0.0","","","17.1954154968262","","","0.0","16.1071643829346","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","2.51050472259521","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","132.231506347656","1.91301834583282","","","8.75879764556885","0.0","0.0","0.0","","8.79085540771484","0.0","17.2148532867432","","0.0","0.0","0.0","0.0","13.4079856872559","0.0","0.635999917984009","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","71.7192764282227","0.0","0.0","0.0","0.0","0.0","0.0","4.01143789291382","20.2548866271973","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","15.1066341400146","21.8731365203857","0.0","","0.0","0.0","65.6232986450195","","","0.0","0.0","","2861.9831820726445"
"Timor-Leste","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.864839434623718","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27.3169116973877","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.930030286312103","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","29.11178141832352"
"Togo","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","20.9080543518066","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","70.7863922119141","","","0.0","0.0","3.18662977218628","4.23770618438721","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","8.39960956573486","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.851538360118866","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","4.32464218139648","236.230697631836","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.856343626976013","0.0","","0.0","0.0","0.0","","","0.0","0.0","","349.7816138863564"
"Tonga","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.149573564529419","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0651416480541229","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.169746682047844","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0487289130687714","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0382233746349812","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.47141418233513854"
