"Table 1: Bilateral Estimates of Migrant Stocks in 2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Destination country (across)                                                              -                                                   Source country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Gibraltar","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mayotte","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","Netherlands Antilles","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Other South","Other North","TOTAL"
"Qatar","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","630.6696117917925","0.0","0.0","0.0","208.7074246060053","0.0","0.0","0.0","10.667209557626261","0.0","0.0","0.0","0.0","8.382599797645327","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1559.9181503002287","0.0","2.9362297375133712","0.0","0.0","","0.0","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","12.286180804460376","27.274769943609144","54.92898272552783","0.0","0.0","0.0","0.0","489.91369029641453","0.0","0.0","","0.0","0.0","0.0","0.0","8.583089891059583","224.4136956178699","0.0","0.0","0.0","0.0","119.34814561082034","","","5.680377482029982","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.21025404616783","0.0","0.0","0.0","0.0","0.0","130.29613815447382","","0.0","5.201126476300678","0.0","16.184579343683183","1841.6635073023124","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","19.72469040093824","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","36.893892880733105","0.0","0.0","78.75588117920329","0.0","0.0","0.0","0.0","30.54305223073443","0.0","","0.0","0.0","0.0","0.0","0.7195861303957006","0.0","6.403757600460218","5.6403099442493305","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","1.8883772457974088","0.0","0.0","","0.0","60.35831347535734","0.0","0.0","0.0","0.0","59.237290800735906","0.0","0.0","44.84309518595095","14.589383074137551","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36.9717129528536","0.0","","","0.0","0.0","0.0","1406.682527108527","2237.4045395567714","0.0","0.0","0.0","0.9931383954098232","","0.0","0.0","0.0","0.0","0.0","297.5087297224852","132.00588708011398","9849.429928450394"
"Romania","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17448.525926239592","56932.223784516354","0.0","23.11833910034602","0.0","0.0","0.0","0.0","21633.855623395626","0.0","0.0","0.0","0.0","67.06079838116261","2.0724727180792204","","3547.6304467039367","0.0","0.0","0.0","0.0","0.0","0.0","96208.53397877792","0.0","5.8724594750267425","0.0","0.0","","630.486909650924","","178.5130569194399","0.0","","0.0","0.0","0.0","0.0","0.0","4774.058826876031","12082.723085018852","4186.1032258064515","0.0","0.0","45.13451726538713","416.09353948372916","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","1210.2156746394012","54304.70384113931","0.0","0.0","0.0","475.78370022260697","134911.2165872805","","","45288.62255995833","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189054.707133147","170.50561675209948","0.0","0.0","0.0","0.0","12682.001223135881","","182099.2442242556","813037.4902120839","0.0","2660.3402296179233","2235.764340140667","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","19.57160075846289","682.9103863466903","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","31.55950464150118","0.0","","357.22610789546013","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","8716.129497844986","0.0","0.0","2497.2177323905707","0.0","0.0","0.0","0.0","2044.9300684006002","0.0","","0.0","106.12100320352754","0.0","0.0","179.17694646852945","192.14395729537367","3632.0366549211844","3953.8572709187806","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","2751.3656471268246","369.25293221125173","0.0","","0.0","810470.6733989442","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16183.64048641032","7914.179187601385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23231.679993647645","0.0","","","0.0","0.0","0.0","53081.347749471046","171252.8140512278","424.43044699096913","0.0","0.0","675.3341088786798","","0.0","0.0","0.0","0.0","0.0","3972.557517786489","","2769052.7585840845"
"Russian Federation","","49.491113305356706","","0.0","0.0","0.0","0.0","2009.4118124730735","32993.11586426559","0.0","20076.31597537206","8683.102775771747","50007.08383473726","23.11833910034602","0.0","0.0","0.0","680497.0765776131","32679.078269638943","4.097968832078445","0.0","0.0","0.0","553.2515866445916","3.7995333164785703","","3960.145614925325","0.0","0.0","0.0","0.0","76.05136492773912","0.0","74654.88879011468","0.0","2.9362297375133712","0.0","0.0","","1046.8138635780288","","540.5535824695398","0.0","","489.4443186345432","0.0","0.0","0.0","1978.9896893846055","11484.068714797748","13469.695645484606","5118.619354838709","0.0","0.0","428.77791402117776","2047.444400634223","2512.919359710057","0.0","0.0","","137860.25836220497","0.0","0.0","0.0","17533.536029456514","43041.50600742152","0.0","0.0","0.0","109968.0934949295","299596.24004151893","","","37980.14579712534","","","0.0","0.0","470.4455625256315","0.0","0.0","0.0","15.663139834143552","0.0","676.7999245640825","1514.252263060312","0.0","0.0","0.0","358.1834918686714","6736.75312265261","","712260.7540720894","27985.961287354876","0.0","7430.744991168542","4911.102686139499","2226705.81798812","0.0","0.0","","2369.8002429204435","","0.0","87762.20535725367","0.0","203919.70344126437","","0.0","0.0","0.0","0.0","60301.99596270401","547.7634972798321","0.0","0.0","159.913038291781","0.0","0.0","","0.0","0.0","0.0","55.22913312262707","0.0","","1894.7868139621698","0.0","147801.8292158969","0.0","4206.765432098765","","","0.0","0.0","0.0","0.0","5875.894998504992","0.0","0.0","4011.921511365734","473.06032331144644","0.0","0.0","0.0","8431.33684674131","0.0","","0.0","592.5089345530288","0.0","563.8888914740406","616.6853137491155","100.72062277580072","58851.360004380396","3286.8906200112974","0.0","0.0","7759.678019754671","0.0","0.0","0.0","0.0","55.17857142857143","0.0","0.0","","","0.0","0.0","3637.6440344877415","1433.570207408389","0.0","","0.0","61358.402833553264","8.765214027849407","0.0","0.0","0.0","0.0","0.0","0.0","13560.473834675875","7434.97406662779","0.0","191754.23436011432","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22245.767648238216","64451.92647211549","","","0.0","3684216.9599320437","0.0","33305.94368594261","421458.9604107738","404.5082015199644","404355.749859218","0.0","506.5005816590098","","0.0","0.0","0.0","0.0","0.0","944471.2060052892","","11034681.254896905"
"Rwanda","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","315.33480589589624","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11497.564969575335","0.0","0.0","0.0","0.0","1.6765199595290654","0.0","","0.0","0.0","0.0","0.0","33539.6552572879","0.0","0.0","4004.565997785662","0.0","0.0","35.04398935012308","0.0","","8.566398228952771","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","1.7551686863514822","13.132296639515515","225.07485604606526","0.0","0.0","0.0","9.906989035326886","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","49.781921368145575","2898.012394171883","0.0","0.0","0.0","0.0","1278.9406221011366","","","159.0505694968395","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.67179089582771","0.0","0.0","0.0","0.0","0.0","166.23990040398385","","0.0","1769.535897066244","0.0","29.33455006042577","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.6313419599504158","78.93535113639503","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","1120.173298275932","0.0","0.0","65.6299009826694","0.0","0.0","0.0","0.0","350.51788512414277","0.0","","0.0","0.0","0.0","0.0","0.7195861303957006","0.0","7.471050533870255","145.23798106442027","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","2.195008062348831","0.0","0.0","","0.0","606.7598880943816","0.0","0.0","0.0","0.0","0.0","0.0","0.0","209.67176938295987","783.3376450575392","0.0","0.0","49535.78187642171","0.0","0.0","0.0","0.0","0.0","0.0","17.92567900744417","0.0","","","123859.61819349347","0.0","0.0","3143.1804489910874","2614.4257464986586","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","25059.808470339303","","263640.86601461185"
"Samoa","","0.0","","20244.528423512347","0.0","0.0","0.0","0.0","0.0","0.0","18604.753547857876","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.000203584109848","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","94.48558382302653","0.0","5.8724594750267425","0.0","0.0","","5.139838937371663","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","2.020353329156233","14.737044145873321","0.0","0.0","4.5134517265387135","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","681.1384042800652","0.0","23.922272121701866","0.0","0.0","0.0","0.0","66.30452533934464","","","1.4200943705074955","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9641024566439922","0.0","0.0","0.0","0.0","0.0","42.68321767129315","","0.0","93.62027657341221","0.0","69.79599841963372","0.0","0.0","0.0","341.68905950095973","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","10.419094813617587","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","16.01677638285515","0.0","0.0","55401.480914520376","0.0","0.0","0.0","0.0","2.9088621172128026","0.0","","0.0","4.421708466813648","0.0","0.0","0.7195861303957006","0.0","0.0","4.230232458186998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","1.2589181638649392","0.0","0.0","","0.0","6.353506681616562","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.45148645689108","12.344862601193311","0.0","0.0","0.0","0.0","0.0","0.0","49.85388127853881","0.0","0.0","17.92567900744417","0.0","","","0.0","0.0","0.0","165.5699772962014","21812.729807698015","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","2585.804956801435","","120419.07910799954"
"San Marino","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.4231467905910025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.00101792054924","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.897116764605308","0.0","0.0","0.0","0.0","","3.4265592915811087","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","4.040706658312466","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","235.80525377106125","0.0","0.0","0.0","0.0","42.72958299646655","","","8.520566223044973","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.8564098265759688","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","2047.9435500433922","0.0","1.011536208980199","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.363293175819204","0.0","","0.0","1.4739028222712158","0.0","0.0","1.4391722607914013","0.0","4.269171733640145","1.4100774860623326","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","19.060520044849685","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.05987772783121","17.956163783553908","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","11.9210383653265","593.344850269199","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.7674527177572815","57.76402085452944","3111.484987736792"
"São Tomé and Principe","","0.0","","0.0","0.0","11531.811030860144","0.0","0.0","0.0","0.0","13.557866976477506","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.33482628347222","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.897116764605308","4060.9173487544485","0.0","0.0","0.0","","0.0","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","1.0101766645781165","0.0","0.0","0.0","9.026903453077427","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","247.19681192425261","0.0","0.0","0.0","0.0","55.990488064335466","","","2.840188741014991","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","51.477407914654364","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","7.175941012399548","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","2.976884232462168","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","125.13106549105585","0.0","0.0","3.2814950491334702","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","1.4391722607914013","0.0","4.269171733640145","17611.867800918535","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","1.8883772457974088","0.0","0.0","","0.0","247.78676058304592","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.907779910096176","48.25719016830113","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","135.10510147370033","67.98743076001237","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","1889.225450640426","","36179.35978788047"
"Saudi Arabia","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5570.914904160833","300.5890485291243","0.0","0.0","6454.842879079706","0.0","0.0","0.0","230.6784066836679","1.365989610692815","0.0","0.0","0.0","10.059119757174393","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13532.872012865791","0.0","8.808689212540113","0.0","0.0","","30.839033624229977","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","205.35473630312342","17.173003297827982","258.56813819577735","0.0","0.0","36.10761381230971","122.18619810236491","12302.746377874617","0.0","0.0","","0.0","0.0","0.0","0.0","345.0402136205952","1580.0091158476423","0.0","0.0","0.0","0.0","1175.800249351045","","","235.73566550424425","","","0.0","24.988932474082375","669.7107211750231","0.0","0.0","0.0","0.0","0.0","41.45640563569167","0.0","4657.728790175987","0.0","0.0","810.1769458934234","1049.108560657574","","0.0","193.04027967995387","0.0","482.5027716835549","41418.48175887711","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","3.7880517597024945","7.175941012399548","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","516.7868885045818","0.0","","172.65928548280573","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","1176.2320156159249","0.0","0.0","685.8324652688952","3.0818262104980225","0.0","0.0","0.0","333.06471242086593","0.0","","0.0","54.53440442403499","0.0","10.320761740789429","12.952550347122612","1092.4313701067617","25.615030401840873","52.17286698430631","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","93.1599441260055","0.0","0.0","","0.0","806.8953485653034","0.0","0.0","0.0","6.095563945257197","590.3983316473345","0.0","0.0","1124.7133062854725","499.40580523009305","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4923.959952357321","0.0","","","0.0","0.0","0.0","22897.836284085548","40479.83642646761","6.929476685566843","0.0","0.0","1165.9444762111325","","0.0","0.0","0.0","0.0","0.0","8309.822278304517","1893.4369587599335","178711.9688846373"
"Senegal","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","315.33480589589624","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1940.0987382932763","0.0","0.0","0.0","0.0","3.353039919058131","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2566.880239859705","678.7854982206405","0.0","1652.4588824327266","0.0","","10.279677874743326","","0.0","0.0","","5392.895682623556","0.0","33250.24240140668","0.0","0.0","8.77584343175741","31.31547660192161","109.85796545105566","0.0","0.0","4.5134517265387135","0.0","388.5522371316391","0.0","0.0","","0.0","0.0","0.0","0.0","68.66471912847666","91446.43955470866","0.0","21959.423760168866","177306.4101796869","0.0","3975.3246525678182","","","73.84490726638977","","","0.0","0.0","6652.160183483451","9806.725413755057","0.0","0.0","0.0","0.0","13.49743439301589","0.0","0.0","0.0","0.0","0.0","65.14806907723691","","0.0","81423.63498648712","0.0","272.1032402156735","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","274.3731477230037","0.0","0.0","0.6313419599504158","75.34738063019525","0.0","0.0","0.0","0.0","0.0","","11895.002051979158","0.0","0.0","64556.93921323076","0.0","","20.838189627235174","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","898.9415744877452","0.0","0.0","9.84448514740041","101.70026494643474","0.0","4748.100667525962","0.0","145.44310586064012","0.0","","0.0","0.0","0.0","0.0","0.7195861303957006","0.0","25.615030401840873","889.7588937053318","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","744.100243461169","0.0","23.289986031501375","0.0","0.0","","0.0","51671.56654639172","0.0","0.0","0.0","0.0","270.51696132336065","0.0","0.0","352.6848837597764","1130.116058127424","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76.18413578163772","0.0","","","0.0","0.0","0.0","957.6567486812288","16745.305281482728","1.7323691713917106","0.0","0.0","6.951968767868762","","0.0","0.0","0.0","408.2923981665658","0.0","41184.79375186528","","636633.1673081754"
"Serbia","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","130844.23361002881","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300.19354838709677","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","22526.395667435565","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","23.265332806544574","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6433.2638282778935","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","35106.71132942434","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","778.7871535318542","","196012.8504698921"
"Seychelles","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3153.348058958962","0.0","0.0","0.0","0.0","0.0","0.0","0.0","102.67189199215277","0.0","0.0","0.0","0.0","1.6765199595290654","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1030.2444500117183","0.0","2.9362297375133712","0.0","0.0","","0.0","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","8.77584343175741","2.020353329156233","26.794625719769677","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","3.433235956423833","436.29667726722926","0.0","0.0","0.0","0.0","327.10232500743354","","","36.922453633194884","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.94376224951002","","0.0","850.384178875161","0.0","8.092289671841591","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","1.195990168733258","0.0","0.0","9.009185255874986","0.0","0.0","","0.0","0.0","0.0","0.0","150.74665421724245","","4.465326348693251","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","83.08702748606109","0.0","0.0","75.47438613006982","0.0","0.0","0.0","0.0","18.907603761883216","0.0","","0.0","0.0","0.0","0.0","0.7195861303957006","0.0","2.1345858668200726","2.8201549721246653","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","4.406213573527287","0.0","0.0","","0.0","79.41883352020702","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.23470391501083","219.96300634853537","0.0","0.0","768.1152314191542","0.0","0.0","0.0","0.0","0.0","0.0","1.1203549379652606","0.0","","","0.0","0.0","0.0","3847.8462723637203","840.5718712146986","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","113.29088982985954","","12314.170773261929"
"Sierra Leone","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2522.67844716717","0.0","0.0","0.0","0.0","0.0","0.0","0.0","552.028094607159","2.73197922138563","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3259.530463313911","0.0","5.8724594750267425","4.043537232706509","0.0","","0.0","","0.0","0.0","","0.0","0.0","992.3743015171119","0.0","0.0","5.265506059054447","4.040706658312466","375.1247600767755","0.0","0.0","22.567258632693566","9.906989035326886","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","73.8145730631124","781.4608893089277","0.0","0.0","3572.8856944551553","0.0","8407.4138130289","","","397.6264237420988","","","0.0","0.0","157067.390278263","0.0","0.0","0.0","0.0","0.0","21.21025404616783","0.0","0.0","0.0","0.0","0.0","718.8752449902005","","0.0","1507.0263965081215","0.0","42.484520777168356","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","12086.488917644112","0.0","0.0","0.0","3.587970506199774","0.0","0.0","0.0","0.0","0.0","","1305.7544745444543","0.0","0.0","0.0","0.0","","1.488442116231084","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","4658.879830362991","0.0","0.0","59.06691088440246","0.0","0.0","3835.822490490113","0.0","376.69764417905793","0.0","","0.0","0.0","0.0","0.0","2.8783445215828025","0.0","7.471050533870255","62.04340938674264","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","3.7767544915948177","0.0","0.0","","0.0","1285.5169457953482","0.0","0.0","0.0","0.0","0.0","0.0","0.0","538.1171422314114","518.4842292501191","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.083194441687345","0.0","","","0.0","0.0","0.0","22897.836284085548","17549.319873407465","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","21658.718250254242","","267208.3847503066"
